step times epsilon,costFunctionGen,costFunctionDis,costFunctionTest,costHilbert
1.370000000000001,0.17215606074496997,1.7766480594721903,0.1808132775776383,0.028948203385088234
1.380000000000001,0.1259622875157205,1.8287223053651411,0.16297901071346751,0.028948203385088234
1.390000000000001,0.16994668566316826,1.7788799109692945,0.18030494688044008,0.018682845559054008
1.400000000000001,0.19252549149586135,1.7619194153971383,0.16430192000477906,0.018682845559054008
1.410000000000001,0.173648095570426,1.7752486987189804,0.17307666969086508,0.03044479960306064
1.420000000000001,0.16239213251544576,1.7937450537815136,0.16643263022553406,0.03044479960306064
1.430000000000001,0.15101927630127865,1.7984417978332536,0.18062615239575558,0.005865642733047517
1.440000000000001,0.1984460248219955,1.7352951624781925,0.17505309245108283,0.005865642733047517
1.450000000000001,0.15753249226140334,1.7925107285837563,0.18175856036040502,0.019556483636380385
1.460000000000001,0.17985364846758736,1.759394673470483,0.19116290332709468,0.019556483636380385
1.470000000000001,0.1383585060692183,1.812681684381878,0.17886398864966793,0.012049125262350318
1.480000000000001,0.18026447944577678,1.7775262656996342,0.17177725791667967,0.012049125262350318
1.490000000000001,0.15471070041597404,1.7973766968749159,0.1810319419275071,0.017701156927581188
1.500000000000001,0.1740195587348804,1.7724425737124627,0.17869759802214205,0.017701156927581188
1.5100000000000011,0.1850038930290419,1.76777972552595,0.17549548958591146,0.021493167241139928
1.5200000000000011,0.17714239986062832,1.7706824547065845,0.18096596642011992,0.021493167241139928
1.5300000000000011,0.2295485024855107,1.7226937394149084,0.19058343077392867,0.019468265245653562
1.5400000000000011,0.1839424602535868,1.7649395441436067,0.1615206737249749,0.019468265245653562
1.5500000000000012,0.14869221200014265,1.801406187388391,0.19692331478126174,0.02705871037645994
1.5600000000000012,0.1955825242518321,1.7641436037759468,0.17473150037076124,0.02705871037645994
1.5700000000000012,0.18746591116911784,1.7639130640126315,0.1929668031986786,0.021021883203589546
1.5800000000000012,0.1918560258236071,1.7589528214282197,0.1885358959805875,0.021021883203589546
1.5900000000000012,0.19740422690425416,1.7534248227964762,0.19128048143909657,0.018304617245260568
1.6000000000000012,0.19347056919612232,1.7544129065461354,0.18589700946352675,0.018304617245260568
1.6100000000000012,0.15854930964504357,1.79174496859574,0.19922259467789055,0.014226510969256173
1.6200000000000012,0.1778217737676822,1.775969874019994,0.18610311746677508,0.014226510969256173
1.6300000000000012,0.1977518194965367,1.7538801149215137,0.2053698556255821,0.03236950249971284
1.6400000000000012,0.16255497384415057,1.7995498744141973,0.18415973706017577,0.03236950249971284
1.6500000000000012,0.18062051931329587,1.7703583582319284,0.21100471342970334,0.014720032290835877
1.6600000000000013,0.17859095242915973,1.7687671598134695,0.1790286942520405,0.014720032290835877
1.6700000000000013,0.2026722122154414,1.7479864155913916,0.20008810049129916,0.027669187396323975
1.6800000000000013,0.16100645198991392,1.7878491951044824,0.19541544362801078,0.027669187396323975
1.6900000000000013,0.2028717438327278,1.7467623852073844,0.1987063468394733,0.024926086002842737
1.7000000000000013,0.14867799220672562,1.8005271659163593,0.20826738884003212,0.024926086002842737
1.7100000000000013,0.1837648555077141,1.7648352362910371,0.19881876159554934,0.012587782296231132
1.7200000000000013,0.19013476539340982,1.7551196851626711,0.18643158475129554,0.012587782296231132
1.7300000000000013,0.2226251371267042,1.726089710643015,0.20199051581689953,0.03474669346735944
1.7400000000000013,0.18850227877778977,1.7576773530137775,0.2073669096643026,0.03474669346735944
1.7500000000000013,0.1597339080508575,1.7871796912613016,0.20059144112650584,0.03614202928137648
1.7600000000000013,0.20899119937029104,1.73748961413397,0.19342729532855324,0.03614202928137648
1.7700000000000014,0.19218835174654342,1.7555143701795823,0.20521868910474045,0.013048251084487128
1.7800000000000014,0.2063246361578957,1.7514221387233808,0.19179916502333916,0.013048251084487128
1.7900000000000014,0.14448605523999197,1.8033087384144018,0.20441541669030555,0.028957185765259907
1.8000000000000014,0.20166589000972338,1.7569277670040444,0.194584698724119,0.028957185765259907
1.8100000000000014,0.14761486888715075,1.8018453497653857,0.21042661511254168,0.014274547071485868
1.8200000000000014,0.1893503547746374,1.7457610646058164,0.19221894179774948,0.014274547071485868
1.8300000000000014,0.19133008000454602,1.7594790927497996,0.2287982594921788,0.020440611630744412
1.8400000000000014,0.15054096151550767,1.8001488149489306,0.20517364548087053,0.020440611630744412
1.8500000000000014,0.1954983932715512,1.7552341090677182,0.21744026558130816,0.026580209331137215
1.8600000000000014,0.1850872319590186,1.769689068310383,0.1901708335570095,0.026580209331137215
1.8700000000000014,0.18037298865949683,1.7696562490991607,0.20279887373178096,0.022063330810886173
1.8800000000000014,0.19109306661442438,1.7642837246205962,0.2107280957948614,0.022063330810886173
1.8900000000000015,0.18849049182392705,1.7618025925721748,0.21679141388031803,0.044753171835918655
1.9000000000000015,0.20661375312339164,1.743804157356157,0.2031356743264286,0.044753171835918655
1.9100000000000015,0.16780978308497652,1.7823469103468144,0.22490079146986056,0.039257879016587914
1.9200000000000015,0.22632672872268889,1.7184273659499163,0.2097879815597555,0.039257879016587914
1.9300000000000015,0.2090653791664736,1.7418482908797723,0.2129967476817116,0.037968124090490406
1.9400000000000015,0.208564171075403,1.7480174485359103,0.19074905409686138,0.037968124090490406
1.9500000000000015,0.21827047579084802,1.7319457618028233,0.21230570282705868,0.0410677679844348
1.9600000000000015,0.19193738680690034,1.7603026754335134,0.2017696267996483,0.0410677679844348
1.9700000000000015,0.20872760912231433,1.740825544149431,0.21755132887400092,0.03822729953533493
1.9800000000000015,0.22279627505454985,1.7189789096553523,0.214053914411658,0.03822729953533493
1.9900000000000015,0.19693110339805228,1.7519160367375606,0.20749422276412097,0.03181593088414951
2.0000000000000013,0.212429895222339,1.7408644988820665,0.20899630490401946,0.03181593088414951
2.010000000000001,0.18682542696574006,1.7616172469514448,0.2092954636846394,0.0377069559233696
2.020000000000001,0.20695776236391436,1.732656627894733,0.21350168750328608,0.0377069559233696
2.0300000000000007,0.24637059503895528,1.7022346287216488,0.22725650679004844,0.027102195057386657
2.0400000000000005,0.2467773921769684,1.7138294599431263,0.22833943040407267,0.027102195057386657
2.0500000000000003,0.1826670675610496,1.76431126634592,0.2282278641743317,0.029765758229367955
2.06,0.21945921644491578,1.7220496643592695,0.21578631735034942,0.029765758229367955
2.07,0.22809245537633585,1.7193812772879151,0.2361151419279085,0.03093852454557854
2.0799999999999996,0.19402272980688928,1.759022261174993,0.2180496014345854,0.03093852454557854
2.0899999999999994,0.23011677700505326,1.7164630383971748,0.23399103761581075,0.029286896923052547
2.099999999999999,0.1916162892318563,1.7507764699392767,0.2292991389819583,0.029286896923052547
2.109999999999999,0.23343325499546091,1.7119800265924519,0.24937458376201715,0.03990085396449748
2.1199999999999988,0.2088708905707523,1.7461242373436483,0.23299508637737054,0.03990085396449748
2.1299999999999986,0.23882550482059756,1.7056921375366887,0.23353726398113417,0.018797889154968044
2.1399999999999983,0.1919077024574376,1.743623008075724,0.22658045013314004,0.018797889154968044
2.149999999999998,0.19513845355946613,1.7484011002059239,0.24890020962014103,0.06571076310410642
2.159999999999998,0.21356958652635197,1.7335906682104354,0.22866598709158942,0.06571076310410642
2.1699999999999977,0.17281917390395934,1.7713133109822548,0.2331084040916327,0.01823383723281504
2.1799999999999975,0.20393545844884908,1.7341018684958642,0.23015840139763077,0.01823383723281504
2.1899999999999973,0.21900094565686748,1.726182980293772,0.25619470004492656,0.05756177253803306
2.199999999999997,0.2148886581240103,1.7244579374991282,0.23440418994315412,0.05756177253803306
2.209999999999997,0.23949986933377648,1.7052533076878142,0.2416251862373904,0.023858256646337776
2.2199999999999966,0.23527840137801842,1.7209929128608465,0.24927697946889318,0.023858256646337776
2.2299999999999964,0.21958410435525272,1.7246901973628015,0.23942473893950758,0.028036292479469045
2.239999999999996,0.22614888610027134,1.7183777488132979,0.22054732462742682,0.028036292479469045
2.249999999999996,0.1941691319262568,1.7502031941631626,0.22993693370244161,0.044588821009246014
2.259999999999996,0.24203798600130627,1.6907915206006359,0.23437554444273087,0.044588821009246014
2.2699999999999956,0.1921369044606363,1.7528661196456063,0.2319902480644242,0.02579171540465789
2.2799999999999954,0.23356514653230187,1.712113853359985,0.22965509151016428,0.02579171540465789
2.289999999999995,0.2329740535992983,1.7128054081764827,0.2539819790164761,0.032286330154121225
2.299999999999995,0.22033945378481992,1.7190143485547598,0.2090642754741798,0.032286330154121225
2.3099999999999947,0.21888923340653532,1.7267543611032843,0.2352237437442846,0.03884110431744296
2.3199999999999945,0.27900302012127565,1.6741225238383732,0.24796942853317322,0.03884110431744296
2.3299999999999943,0.21599946917326793,1.7294533819721578,0.24784365705887768,0.08818760492420477
2.339999999999994,0.2501369695652493,1.6893792044280136,0.23527679255254189,0.08818760492420477
2.349999999999994,0.19228849989166222,1.7532191304157472,0.26376776087201453,0.018930586992166737
2.3599999999999937,0.22014734723823465,1.721244744265654,0.25903270348159574,0.018930586992166737
2.3699999999999934,0.2289648770214156,1.717590146381673,0.25845686275999274,0.03509811476389926
2.3799999999999932,0.27936127550004597,1.6632372666744426,0.25483185877874126,0.03509811476389926
2.389999999999993,0.26686691106970395,1.6795314059263071,0.25589861432603794,0.09234085238270084
2.399999999999993,0.2652819755881178,1.67657668839752,0.24966018188053218,0.09234085238270084
2.4099999999999926,0.2558785922300526,1.6890478848860457,0.2484520853556702,0.03697560362285619
2.4199999999999924,0.26719284922092373,1.671078381372172,0.25193229864926814,0.03697560362285619
2.429999999999992,0.21057582744058428,1.7334244538885604,0.26347496554586014,0.04389836008689531
2.439999999999992,0.2277644009157947,1.7187276164286378,0.23683522403685192,0.04389836008689531
2.4499999999999917,0.2232294317059642,1.721562291182725,0.23672532497717924,0.06050089300084387
2.4599999999999915,0.2657222573555668,1.6919617771591955,0.27135993586771234,0.06050089300084387
2.4699999999999913,0.22191761278574842,1.7227852418943062,0.28578029632809376,0.06732869709811093
2.479999999999991,0.2216326520101944,1.7237227210262547,0.253814319937677,0.06732869709811093
2.489999999999991,0.237114475553693,1.707582234505762,0.2727314381224693,0.0689966020990907
2.4999999999999907,0.25017535429388443,1.6971922612577766,0.268343286722417,0.0689966020990907
2.5099999999999905,0.16525286030137823,1.7791767725589542,0.26390827625520463,0.07640280155043236
2.5199999999999902,0.18663511079339273,1.7542426927171186,0.2659679036287479,0.07640280155043236
2.52999999999999,0.2750082633408891,1.6713440495464644,0.26950218779514207,0.04285112919935763
2.53999999999999,0.23694379472984212,1.7022885483170498,0.27011172187771604,0.04285112919935763
2.5499999999999896,0.19696409644188478,1.7478158028529571,0.27003889780513757,0.06174899214893794
2.5599999999999894,0.2378842622694583,1.7081927872863696,0.2598902517495673,0.06174899214893794
2.569999999999989,0.2321724700506242,1.7140528361539458,0.26611050889476257,0.03831258856375134
2.579999999999989,0.2029638838569514,1.735770791932613,0.26958131550699865,0.03831258856375134
2.5899999999999888,0.26741339469303166,1.6789112305617064,0.2719436926737063,0.05315662565485953
2.5999999999999885,0.27049767882630016,1.673511786650602,0.2620737939329462,0.05315662565485953
2.6099999999999883,0.24794957122618572,1.697429833596007,0.25063547592200186,0.04383194863286457
2.619999999999988,0.2258196379980857,1.7115769274177621,0.27391894062061484,0.04383194863286457
2.629999999999988,0.24416216360816093,1.7007690367060877,0.27833007706230983,0.052896684238487715
2.6399999999999877,0.2935954246670658,1.6630909416921607,0.2551478088712797,0.052896684238487715
2.6499999999999875,0.28690153078844194,1.6579784874214623,0.28002651900258924,0.053692819254610336
2.6599999999999873,0.25248368438016355,1.686629193342477,0.2817862847648672,0.053692819254610336
2.669999999999987,0.304715932285045,1.6390585948203977,0.2810760799710288,0.04127098602150388
2.679999999999987,0.24398157180629543,1.687825561980439,0.2560102322816553,0.04127098602150388
2.6899999999999866,0.2697255388649943,1.6721709387885992,0.2782504096416709,0.07274791262694796
2.6999999999999864,0.2523316578603147,1.7040981726239992,0.2647499225093142,0.07274791262694796
2.709999999999986,0.22900705988970552,1.7120739910062306,0.2871817827908695,0.071233666745206
2.719999999999986,0.26514725318776405,1.6832789140079059,0.2713005562625004,0.071233666745206
2.7299999999999858,0.23090067567742292,1.7105683321977105,0.3226548776762362,0.0751371102979089
2.7399999999999856,0.28612332146384006,1.6499768787273474,0.28269870941872394,0.0751371102979089
2.7499999999999853,0.2838023990311786,1.6579578637253216,0.2699550136873011,0.0925338269755343
2.759999999999985,0.25957685532346936,1.6768024977071385,0.2696059413734691,0.0925338269755343
2.769999999999985,0.25631790438734403,1.68466291345776,0.2910111463065216,0.07468414901028379
2.7799999999999847,0.28619161360752027,1.6594587792432085,0.2765748929933218,0.07468414901028379
2.7899999999999845,0.24965672953837795,1.691245787856161,0.3163761966056267,0.05053522603976039
2.7999999999999843,0.2512027044388184,1.6857561723703973,0.28750503372820563,0.05053522603976039
2.809999999999984,0.2734430307578169,1.6677465180576398,0.3031545226654167,0.06053014174685674
2.819999999999984,0.2901886591290704,1.663319599284233,0.2849195833282028,0.06053014174685674
2.8299999999999836,0.2765512227366017,1.664254972722942,0.2790468182924496,0.051596735631400284
2.8399999999999834,0.2913677321016119,1.638174892286767,0.28481383378087644,0.051596735631400284
2.849999999999983,0.24454535748282366,1.6957389441815907,0.30723833301362585,0.06984256447551014
2.859999999999983,0.29289099289290543,1.6560338927914864,0.29159613825113023,0.06984256447551014
2.869999999999983,0.35461215563949455,1.585991809549014,0.2822837248675981,0.06382617455561013
2.8799999999999826,0.3397259580561189,1.5894300623088293,0.30242319822772634,0.06382617455561013
2.8899999999999824,0.30630434978939747,1.632061105997548,0.2733634042981315,0.08059545352994688
2.899999999999982,0.31865489868072583,1.6354487840854597,0.27608267117517504,0.08059545352994688
2.909999999999982,0.28199329630343095,1.6554467030370352,0.3097527693058382,0.05367596440810143
2.9199999999999817,0.24542525588299563,1.6972074316690522,0.2671478734703395,0.05367596440810143
2.9299999999999815,0.28857926886376073,1.6485681030499308,0.28882944701344854,0.07401568380861827
2.9399999999999813,0.24955764745899828,1.6927896258339667,0.2809232272089861,0.07401568380861827
2.949999999999981,0.28856183977639305,1.6481058561171302,0.31308152951352825,0.06244828712166846
2.959999999999981,0.2970094309238863,1.638037253810555,0.27717335002010685,0.06244828712166846
2.9699999999999807,0.26617953301632136,1.670215706238409,0.2863272974316994,0.06720852784553753
2.9799999999999804,0.3307118706776524,1.6083697994604753,0.288982091469258,0.06720852784553753
2.9899999999999802,0.285000936020399,1.6516058020962587,0.31401776752133276,0.09908919279197477
2.99999999999998,0.3442693858859236,1.5954290895043153,0.3150321092936796,0.09908919279197477
3.00999999999998,0.3022009556313431,1.6343470376935891,0.3242033320229421,0.026052056605198003
3.0199999999999796,0.2635790332003286,1.6860290321307576,0.3152066364368232,0.026052056605198003
3.0299999999999794,0.29142588051745544,1.6444194502159273,0.30690191172484305,0.07415303316474177
3.039999999999979,0.36187959463577457,1.5781981458720968,0.31644580953960627,0.07415303316474177
3.049999999999979,0.2839019095991854,1.6516316069662833,0.32796196347125905,0.10871644703813052
3.0599999999999787,0.24717739658855384,1.697552738237306,0.29008003745311356,0.10871644703813052
3.0699999999999785,0.35366920435238636,1.5817800416399495,0.33460290480344307,0.0695957049766396
3.0799999999999783,0.30074907848053084,1.6407373132174614,0.3006996992270744,0.0695957049766396
3.089999999999978,0.2504206902280799,1.6834520802011148,0.30924224178713783,0.06249006446069253
3.099999999999978,0.3623488910612565,1.5712544103259278,0.2984072265895885,0.06249006446069253
3.1099999999999777,0.3123628289471802,1.6223750509064039,0.30063465269519374,0.049074016293586854
3.1199999999999775,0.310632880546439,1.6291076221152263,0.288370355866348,0.049074016293586854
3.1299999999999772,0.3270186876573657,1.6070754203227415,0.347263981204863,0.11680693325839489
