step times epsilon,SsvTraining,SsvTestingAll,SsvTestingUsv
0.5400000000000003,0.7882944351833497,0.7610192207776463,0.7542004171762204
0.5500000000000003,0.7923965040969145,0.7652308296510938,0.7584394110396386
0.5600000000000003,0.7964141688611119,0.7693679982814214,0.7626064556364988
0.5700000000000003,0.8003479977906747,0.7734307138331515,0.7667013928437707
0.5800000000000003,0.8041986691283871,0.7774190902468026,0.7707241955264065
0.5900000000000003,0.8079669622668103,0.7813333600950415,0.7746749595520994
0.6000000000000003,0.8116537491216965,0.7851738664518169,0.7785538957843469
0.6100000000000003,0.8152599857038588,0.788941054830145,0.7823613221117165
0.6200000000000003,0.8187867039299241,0.7926354652382289,0.7860976555653052
0.6300000000000003,0.8222350037062677,0.7962577243976334,0.7897634045704749
0.6400000000000003,0.8256060453145316,0.7998085381614274,0.7933591613731514
0.6500000000000004,0.8289010421216055,0.8032886841646022,0.7968855946753515
0.6600000000000004,0.8321212536317336,0.8066990047337209,0.8003434425092177
0.6700000000000004,0.835267978893647,0.8100404000777216,0.8037335053737402
0.6800000000000004,0.8383425502711928,0.8133138217770676,0.8070566396535362
0.6900000000000004,0.8413463275819975,0.8165202665841277,0.8103137513346602
0.7000000000000004,0.8442806926051247,0.819660770543648,0.8135057900282788
0.7100000000000004,0.8471470439555615,0.8227364034386107,0.8166337433093729
0.7200000000000004,0.8499467923206063,0.8257482635635341,0.819698631374266
0.7300000000000004,0.8526813560509028,0.82869747282441,0.8227015020177868
0.7400000000000004,0.8553521570968339,0.8315851721619767,0.8256434259282625
0.7500000000000004,0.8579606172793574,0.834412517292871,0.8285254922962494
0.7600000000000005,0.8605081548830034,0.8371806747613426,0.8313488047309274
0.7700000000000005,0.8629961815577175,0.8398908182926899,0.834114477476433
0.7800000000000005,0.8654260995154115,0.8425441254383119,0.836823631919037
0.7900000000000005,0.8677992990065577,0.8451417745012542,0.8394773933749283
0.8000000000000005,0.8701171560617864,0.847684941730363,0.8420768881475071
0.8100000000000005,0.8723810304832899,0.8501747987705828,0.8446232408424059
0.8200000000000005,0.8745922640708391,0.8526125103565607,0.8471175719279911
0.8300000000000005,0.8767521790673474,0.8549992322365155,0.8495609955288075
0.8400000000000005,0.8788620768091489,0.8573361093132184,0.8519546174392357
0.8500000000000005,0.880923236566541,0.8596242739890299,0.8542995333446521
0.8600000000000005,0.8829369145605437,0.8618648447020755,0.8565968272374584
0.8700000000000006,0.8849043431423242,0.8640589246408839,0.8588475700155238
0.8800000000000006,0.8868267301222922,0.8662076006251531,0.8610528182508683
0.8900000000000006,0.8887052582364262,0.8683119421406681,0.8632136131167285
0.9000000000000006,0.8905410847380267,0.870373000516853,0.8653309794615595
0.9100000000000006,0.8923353411036805,0.8723918082358877,0.8674059250189394
0.9200000000000006,0.8940891328428814,0.8743693783628147,0.869439439742798
0.9300000000000006,0.8958035394013516,0.8763067040865827,0.8714324952578906
0.9400000000000006,0.8974796141487579,0.8782047583625038,0.8733860444159403
0.9500000000000006,0.8991183844421002,0.8800644936470883,0.8753010209483353
0.9600000000000006,0.9007208517566804,0.881886841716814,0.8771783392068473
0.9700000000000006,0.9022879918770954,0.883672713562827,0.8790188939842598
0.9800000000000006,0.9038207551412965,0.8854229993541572,0.8808235604073724
0.9900000000000007,0.9053200667312652,0.887138568462473,0.8825931938952749
1.0000000000000007,0.9067868270043633,0.8888202695418989,0.8843286301762827
1.0100000000000007,0.9082219118599133,0.8904689306578917,0.8860306853573863
1.0200000000000007,0.90962617313601,0.892085359459611,0.8877001560405112
1.0300000000000007,0.911000439032,0.8936703433906211,0.8893378194802765
1.0400000000000007,0.9123455145524657,0.8952246499332018,0.8909444337783858
1.0500000000000007,0.9136621819689363,0.8967490268819012,0.8925207381101424
1.0600000000000007,0.9149512012958935,0.8982442026423334,0.8940674529789433
1.0700000000000007,0.9162133107779772,0.8997108865515604,0.8955852804949561
1.0800000000000007,0.9174492273855972,0.9011497692167155,0.8970749046744951
1.0900000000000007,0.9186596473164441,0.9025615228688422,0.8985369917569417
1.1000000000000008,0.9198452465006461,0.9039468017291581,0.8999721905362861
1.1100000000000008,0.9210066811075734,0.9053062423852658,0.9013811327046889
1.1200000000000008,0.9221445880525044,0.906640464175036,0.9027644332056689
1.1300000000000008,0.9232595855015701,0.9079500695761246,0.9041226905947631
1.1400000000000008,0.9243522733735918,0.9092356445992966,0.9054564874057227
1.1500000000000008,0.9254232338375823,0.910497759183912,0.9067663905204943
1.1600000000000008,0.9264730318048505,0.9117369675941112,0.9080529515414262
1.1700000000000008,0.9275022154147801,0.9129538088143996,0.9093167071643045
1.1800000000000008,0.9285113165134936,0.9141488069434748,0.9105581795509701
1.1900000000000008,0.9295008511247171,0.9153224715852815,0.9117778767004225
1.2000000000000008,0.9304713199122743,0.9164752982364,0.9129762928174313
1.2100000000000009,0.9314232086337345,0.9176077686689922,0.9141539086778067
1.2200000000000009,0.9323569885848204,0.9187203513086298,0.9153111919895822
1.2300000000000009,0.9332731170342641,0.9198135016064201,0.9164485977494591
1.2400000000000009,0.9341720376488626,0.9208876624049435,0.9175665685939637
1.2500000000000009,0.9350541809085546,0.9219432642975771,0.9186655351448327
1.260000000000001,0.9359199645113842,0.9229807259808627,0.9197459163482323
1.270000000000001,0.936769793768278,0.924000454599632,0.9208081198074705
1.280000000000001,0.9376040619875976,0.9250028460846654,0.9218525421089324
1.290000000000001,0.9384231508494689,0.9259882854827111,0.9228795691410216
1.300000000000001,0.9392274307699309,0.9269571472787205,0.9238895764059178
1.310000000000001,0.9400172612549623,0.9279097957102391,0.9248829293240584
1.320000000000001,0.9407929912444833,0.9288465850738702,0.9258599835312169
1.330000000000001,0.9415549594464439,0.9297678600238081,0.9268210851681491
1.340000000000001,0.9423034946611363,0.9306739558624494,0.9277665711627776
1.350000000000001,0.9430389160958775,0.9315651988231132,0.9286967695049221
1.360000000000001,0.9437615336702259,0.9324419063449237,0.9296119995135982
1.370000000000001,0.944471648311912,0.9333043873399337,0.9305125720969392
1.380000000000001,0.9451695522436644,0.9341529424525845,0.9313987900048146
1.390000000000001,0.9458555292611239,0.9349878643116004,0.9322709480742195
1.400000000000001,0.9465298550020499,0.9358094377744437,0.9331293334675421
1.410000000000001,0.9471927972070164,0.9366179401644616,0.933974225903823
1.420000000000001,0.9478446159718089,0.9374136415008482,0.934805897883108
1.430000000000001,0.9484855639917338,0.9381968047215917,0.9356246149040561
1.440000000000001,0.9491158867980471,0.938967685899532,0.9364306356749031
1.450000000000001,0.9497358229867118,0.9397265344517045,0.9372242123179526
1.460000000000001,0.9503456044397105,0.9404735933421218,0.9380055905677245
1.470000000000001,0.9509454565390996,0.9412090992781524,0.9387750099629156
1.480000000000001,0.951535598374033,0.941933282900667,0.9395327040323255
1.490000000000001,0.9521162429409522,0.9426463689681083,0.9402789004748973
1.500000000000001,0.9526875973371511,0.943348576534665,0.9410138213340434
1.5100000000000011,0.9532498629479107,0.9440401191226894,0.941737683166384
1.5200000000000011,0.9538032356274064,0.9447212048895554,0.9424506972050926
1.5300000000000011,0.9543479058735796,0.9453920367890798,0.9431530695179547
1.5400000000000011,0.9548840589971631,0.9460528127277072,0.9438450011603433
1.5500000000000012,0.9554118752850472,0.9467037257155887,0.9445266883232241
1.5600000000000012,0.9559315301581695,0.9473449640127173,0.9451983224763543
1.5700000000000012,0.9564431943241019,0.9479767112702864,0.9458600905068325
1.5800000000000012,0.9569470339245136,0.948599146667405,0.9465121748531278
1.5900000000000012,0.957443210677674,0.9492124450433188,0.94715475363473
1.6000000000000012,0.957931882016165,0.9498167770252992,0.9477880007775827
1.6100000000000012,0.9584132012199558,0.9504123091523168,0.9484120861354071
1.6200000000000012,0.9588873175450064,0.950999203994655,0.9490271756070672
1.6300000000000012,0.9593543763475395,0.951577620269591,0.949633431250104
1.6400000000000012,0.9598145192041313,0.9521477129532714,0.9502310113905564
1.6500000000000012,0.9602678840277697,0.9527096333889179,0.9508200707292049
1.6600000000000013,0.9607146051800133,0.9532635293914835,0.9514007604443511
1.6700000000000013,0.9611548135793775,0.9538095453488747,0.9519732282912491
1.6800000000000013,0.9615886368060943,0.9543478223198599,0.9525376186983013
1.6900000000000013,0.9620161992033557,0.9548784981287827,0.9530940728601395
1.7000000000000013,0.9624376219751681,0.9554017074571753,0.9536427288276772
1.7100000000000013,0.9628530232809405,0.9559175819323982,0.9541837215952625
1.7200000000000013,0.9632625183269108,0.9564262502133889,0.9547171831850085
1.7300000000000013,0.9636662194545245,0.956927838073631,0.9552432427284077
1.7400000000000013,0.9640642362258749,0.9574224684814406,0.955762026545332
1.7500000000000013,0.9644566755063032,0.9579102616776589,0.9562736582204978
1.7600000000000013,0.9648436415442591,0.9583913352508391,0.9567782586774841
1.7700000000000014,0.9652252360485182,0.9588658042100221,0.9572759462503981
1.7800000000000014,0.9656015582628467,0.9593337810551783,0.9577668367532611
1.7900000000000014,0.9659727050382092,0.9597953758454006,0.9582510435471985
1.8000000000000014,0.9663387709025942,0.9602506962649247,0.9587286776055072
1.8100000000000014,0.9666998481285543,0.9606998476870546,0.9591998475766796
1.8200000000000014,0.9670560267985276,0.9611429332360667,0.9596646598454515
1.8300000000000014,0.967407394868031,0.9615800538471574,0.9601232185919389
1.8400000000000014,0.9677540382267897,0.9620113083245078,0.9605756258489373
1.8500000000000014,0.9680960407578765,0.96243679339753,0.9610219815574433
1.8600000000000014,0.9684334843949414,0.9628566037753611,0.961462383620466
1.8700000000000014,0.9687664491775791,0.9632708321996555,0.9618969279551746
1.8800000000000014,0.9690950133049192,0.9636795694957462,0.9623257085434529
1.8900000000000015,0.9694192531874851,0.964082904622224,0.9627488174809087
1.9000000000000015,0.969739243497392,0.9644809247189943,0.9631663450243948
1.9100000000000015,0.9700550572169373,0.9648737151538598,0.9635783796380903
1.9200000000000015,0.970366765685639,0.965261359567682,0.9639850080381928
1.9300000000000015,0.9706744386457803,0.9656439399181694,0.9643863152362666
1.9400000000000015,0.9709781442865056,0.9660215365223422,0.9647823845813014
1.9500000000000015,0.971277949286524,0.9663942280977118,0.9651732978005088
1.9600000000000015,0.9715739188554613,0.9667620918022309,0.9655591350389234
1.9700000000000015,0.9718661167739165,0.9671252032730403,0.9659399748978212
1.9800000000000015,0.9721546054322607,0.9674836366640682,0.9663158944720202
1.9900000000000015,0.9724394458682208,0.9678374646825116,0.9666869693860844
2.0000000000000013,0.9727206978032932,0.9681867586242402,0.9670532738294769
2.010000000000001,0.9729984196780274,0.9685315884081587,0.9674148805906915
2.020000000000001,0.9732726686862149,0.9688720226095653,0.9677718610904029
2.0300000000000007,0.9735435008080223,0.9692081284925318,0.9681242854136591
2.0400000000000005,0.973810970842109,0.9695399720413513,0.9684722223411619
2.0500000000000003,0.974075132436752,0.9698676179910691,0.9688157393796484
2.06,0.9743360381200252,0.9701911298571401,0.9691549027914187
2.07,0.9745937393290575,0.9705105699642337,0.9694897776230277
2.0799999999999996,0.9748482864384002,0.9708259994742165,0.9698204277331707
2.0899999999999994,0.9750997287875333,0.9711374784133396,0.9701469158197912
2.099999999999999,0.9753481147075508,0.9714450656986588,0.9704693034464358
2.109999999999999,0.9755934915470303,0.9717488191637104,0.9707876510678803
2.1199999999999988,0.975835905697139,0.9720487955834638,0.971102018055045
2.1299999999999986,0.9760754026159801,0.972345050698581,0.9714124627192312
2.1399999999999983,0.9763120268522181,0.972637639238997,0.9717190423356918
2.149999999999998,0.9765458220680042,0.9729266149468555,0.9720218131665683
2.159999999999998,0.9767768310612212,0.9732120305988073,0.9723208304832038
2.1699999999999977,0.9770050957870732,0.9734939380276938,0.9726161485878491
2.1799999999999975,0.9772306573790386,0.9737723881436459,0.9729078208347977
2.1899999999999973,0.9774535561692131,0.9740474309546022,0.9731958996509494
2.199999999999997,0.9776738317080589,0.9743191155862779,0.9734804365558326
2.209999999999997,0.9778915227835748,0.9745874903015923,0.9737614821810967
2.2199999999999966,0.9781066674399177,0.9748526025195734,0.9740390862894874
2.2299999999999964,0.978319302995477,0.975114498833758,0.9743132977933283
2.239999999999996,0.9785294660604391,0.9753732250301086,0.974584164772526
2.249999999999996,0.9787371925538404,0.9756288261044452,0.9748517344920965
2.259999999999996,0.9789425177201361,0.9758813462794261,0.9751160534192487
2.2699999999999956,0.9791454761452959,0.9761308290210792,0.9753771672400249
2.2799999999999954,0.9793461017724422,0.9763773170549033,0.9756351208755185
2.289999999999995,0.979544427917048,0.9766208523815463,0.9758899584976709
2.299999999999995,0.9797404872817056,0.9768614762920831,0.9761417235446774
2.3099999999999947,0.9799343119704783,0.9770992293828956,0.9763904587359999
2.3199999999999945,0.9801259335028533,0.9773341515701699,0.9766362060869991
2.3299999999999943,0.9803153828273043,0.9775662821040281,0.9768790069232091
2.339999999999994,0.9805026903344769,0.9777956595822959,0.9771189018942505
2.349999999999994,0.980687885870007,0.9780223219639161,0.9773559309873935
2.3599999999999937,0.980870998746991,0.9782463065820396,0.9775901335408017
2.3699999999999934,0.9810520577581074,0.9784676501567734,0.9778215482564399
2.3799999999999932,0.9812310911874098,0.9786863888076139,0.9780502132126649
2.389999999999993,0.9814081268217946,0.9789025580655707,0.9782761658765148
2.399999999999993,0.9815831919621605,0.9791161928849926,0.9784994431157007
2.4099999999999926,0.9817563134342636,0.9793273276550966,0.9787200812103047
2.4199999999999924,0.9819275175992802,0.97953599621122,0.978938115864205
2.429999999999992,0.9820968303640841,0.979742231845789,0.9791535822162152
2.439999999999992,0.9822642771912495,0.979946067319029,0.9793665148509739
2.4499999999999917,0.9824298831087864,0.9801475348694099,0.9795769478095657
2.4599999999999915,0.9825936727196174,0.9803466662238361,0.9797849145998907
2.4699999999999913,0.9827556702108037,0.9805434926076027,0.9799904482068024
2.479999999999991,0.982915899362526,0.9807380447541054,0.9801935811020003
2.489999999999991,0.9830743835568277,0.9809303529143116,0.9803943452536825
2.4999999999999907,0.9832311457861355,0.981120446866028,0.980592772136001
2.5099999999999905,0.9833862086615497,0.9813083559229275,0.980788892738272
2.5199999999999902,0.9835395944209215,0.9814941089433766,0.9809827375739905
2.52999999999999,0.9836913249367255,0.9816777343390519,0.9811743366896335
2.53999999999999,0.983841421723721,0.9818592600833602,0.98136371967327
2.5499999999999896,0.9839899059464221,0.9820387137196529,0.9815509156629607
2.5599999999999894,0.9841367984263758,0.9822161223692625,0.9817359533549841
2.569999999999989,0.9842821196492488,0.9823915127393473,0.9819188610118719
2.579999999999989,0.9844258897717431,0.9825649111305574,0.982099666470261
2.5899999999999888,0.9845681286283297,0.9827363434445282,0.9822783971485778
2.5999999999999885,0.9847088557378149,0.9829058351912038,0.9824550800545511
2.6099999999999883,0.9848480903097412,0.9830734114959886,0.9826297417925505
2.619999999999988,0.9849858512506279,0.9832390971067507,0.9828024085707815
2.629999999999988,0.9851221571700556,0.9834029164006499,0.9829731062082985
2.6399999999999877,0.9852570263866018,0.9835648933908365,0.9831418601418952
2.6499999999999875,0.9853904769336264,0.9837250517329794,0.9833086954328176
2.6599999999999873,0.985522526564918,0.9838834147316641,0.9834736367733505
2.669999999999987,0.9856531927601999,0.9840400053466459,0.9836367084932574
2.679999999999987,0.9857824927304992,0.9841948461989622,0.983797934566078
2.6899999999999866,0.9859104434233912,0.9843479595769198,0.983957338615302
2.6999999999999864,0.9860370615281125,0.9844993674419433,0.984114943920401
2.709999999999986,0.986162363480549,0.984649091434303,0.9842707734227416
2.719999999999986,0.9862863654681094,0.9847971528787179,0.9844248497313701
2.7299999999999858,0.9864090834344772,0.984943572789837,0.9845771951286769
2.7399999999999856,0.9865305330842526,0.985088371877607,0.9847278315759456
2.7499999999999853,0.9866507298874808,0.9852315705525218,0.9848767807187819
2.759999999999985,0.9867696890840782,0.9853731889307656,0.9850240638924375
2.769999999999985,0.9868874256881485,0.9855132468392452,0.9851697021270195
2.7799999999999847,0.9870039544922022,0.9856517638205142,0.9853137161525922
2.7899999999999845,0.9871192900712755,0.9857887591376016,0.985456126404183
2.7999999999999843,0.9872334467869539,0.9859242517787337,0.9855969530266786
2.809999999999984,0.9873464387913039,0.9860582604619598,0.9857362158796237
2.819999999999984,0.9874582800307087,0.986190803639683,0.9858739345419266
2.8299999999999836,0.9875689842496254,0.9863218995031033,0.9860101283164728
2.8399999999999834,0.9876785649942474,0.9864515659865596,0.9861448162346376
2.849999999999983,0.9877870356160875,0.9865798207717905,0.9862780170607164
2.859999999999983,0.9878944092754794,0.9867066812921083,0.9864097492962655
2.869999999999983,0.9880006989450016,0.9868321647364904,0.9865400311843625
2.8799999999999826,0.9881059174128197,0.9869562880535816,0.986668880713772
2.8899999999999824,0.9882100772859614,0.9870790679556254,0.9867963156230414
2.899999999999982,0.9883131909935094,0.9872005209223117,0.9869223534045123
2.909999999999982,0.9884152707897332,0.9873206632045469,0.9870470113082503
2.9199999999999817,0.9885163287571437,0.98743951082816,0.9871703063459141
2.9299999999999815,0.9886163768094857,0.9875570795975203,0.9872922552945289
2.9399999999999813,0.9887154266946624,0.9876733850990971,0.9874128747002058
2.949999999999981,0.9888134899975978,0.9877884427049455,0.9875321808817825
2.959999999999981,0.9889105781430366,0.9879022675761244,0.9876501899343963
2.9699999999999807,0.9890067023982823,0.9880148746660485,0.9877669177329901
2.9799999999999804,0.9891018738758793,0.9881262787237783,0.987882379935753
2.9899999999999802,0.9891961035362332,0.9882364942972444,0.9879965919874971
2.99999999999998,0.9892894021901812,0.988345535736412,0.9881095691229697
3.00999999999998,0.9893817805015042,0.9884534171963835,0.9882213263701033
3.0199999999999796,0.9894732489893838,0.9885601526404484,0.9883318785532146
3.0299999999999794,0.9895638180308157,0.988665755843066,0.9884412402961286
3.039999999999979,0.9896534978629621,0.9887702403928016,0.9885494260252614
3.049999999999979,0.9897422985854629,0.9888736196952036,0.9886564499726387
3.0599999999999787,0.9898302301626973,0.9889759069756263,0.9887623261788586
3.0699999999999785,0.9899173024259967,0.9890771152820038,0.9888670684960056
3.0799999999999783,0.9900035250758157,0.9891772574875723,0.9889706905905116
3.089999999999978,0.9900889076838524,0.9892763462935362,0.9890732059459572
3.099999999999978,0.9901734596951337,0.989374394231699,0.9891746278658403
3.1099999999999777,0.990257190430054,0.9894714136670291,0.9892749694762728
3.1199999999999775,0.9903401090863694,0.9895674168001948,0.9893742437286511
3.1299999999999772,0.9904222247411614,0.9896624156700454,0.9894724634022665
3.139999999999977,0.9905035463527518,0.989756422156049,0.9895696411068733
3.149999999999977,0.9905840827625851,0.9898494479806846,0.9896657892852095
3.1599999999999766,0.9906638426970706,0.9899415047118021,0.989760920215485
3.1699999999999764,0.9907428347693917,0.9900326037649215,0.9898550460138039
3.179999999999976,0.9908210674812749,0.9901227564055103,0.9899481786365691
3.189999999999976,0.9908985492247296,0.9902119737512111,0.9900403298828314
3.1999999999999758,0.99097528828375,0.990300266774031,0.9901315113966013
3.2099999999999755,0.9910512928359854,0.9903876463024959,0.9902217346691234
3.2199999999999753,0.9911265709543802,0.9904741230237629,0.9903110110411085
3.229999999999975,0.99120113060878,0.9905597074857002,0.9903993517049303
3.239999999999975,0.9912749796675066,0.9906444100989282,0.9904867677067836
3.2499999999999747,0.9913481258989074,0.9907282411388322,0.9905732699488133
3.2599999999999745,0.991420576972868,0.9908112107475233,0.9906588691911872
3.2699999999999743,0.9914923404623057,0.9908933289357919,0.9907435760541633
3.279999999999974,0.9915634238446259,0.9909746055850017,0.9908274010200957
3.289999999999974,0.9916338345031598,0.9910550504489732,0.9909103544354265
3.2999999999999736,0.9917035797285678,0.9911346731558216,0.9909924465126351
3.3099999999999734,0.991772666720222,0.9912134832097685,0.9910736873321552
3.319999999999973,0.9918411025875621,0.9912914899929222,0.9911540868442621
3.329999999999973,0.9919088943514234,0.991368702767032,0.9912336548709342
3.3399999999999728,0.991976048945347,0.9914451306752083,0.9913124011076736
3.3499999999999726,0.9920425732168601,0.9915207827436167,0.9913903351253057
3.3599999999999723,0.9921084739287368,0.9915956678831458,0.9914674663717481
3.369999999999972,0.9921737577602325,0.9916697948910428,0.9915438041737454
3.379999999999972,0.992238431308303,0.9917431724525269,0.9916193577385828
3.3899999999999717,0.9923025010887937,0.9918158091423741,0.9916941361557692
3.3999999999999715,0.9923659735376124,0.9918877134264757,0.9917681483986917
3.4099999999999713,0.9924288550118812,0.991958893663375,0.9918414033262485
3.419999999999971,0.992491151791068,0.9920293581057744,0.991913909684451
3.429999999999971,0.9925528700780968,0.9920991149020211,0.9919856761080021
3.4399999999999706,0.9926140160004386,0.9921681720975702,0.9920567111218531
3.4499999999999704,0.9926745956111857,0.9922365376364191,0.9921270231427273
3.45999999999997,0.9927346148901061,0.9923042193625246,0.9921966204806292
3.46999999999997,0.9927940797446768,0.9923712250211956,0.9922655113403254
3.47999999999997,0.9928529960111074,0.9924375622604628,0.9923337038228015
3.4899999999999696,0.9929113694553345,0.9925032386324262,0.992401205926699
3.4999999999999694,0.9929692057740113,0.9925682615945856,0.9924680255497291
3.509999999999969,0.9930265105954715,0.9926326385111435,0.9925341704900614
3.519999999999969,0.9930832894806821,0.9926963766542941,0.9925996484476971
3.5299999999999687,0.9931395479241788,0.9927594832054905,0.9926644670258183
3.5399999999999685,0.9931952913549807,0.992821965256686,0.9927286337321123
3.5499999999999683,0.9932505251375018,0.9928838298115643,0.99279215598008
3.559999999999968,0.9933052545724349,0.9929450837867501,0.992855041090329
3.569999999999968,0.9933594848976259,0.9930057340129944,0.9929172962918364
3.5799999999999677,0.9934132212889379,0.9930657872363468,0.9929789287231989
3.5899999999999674,0.9934664688610926,0.9931252501193096,0.9930399454338639
3.5999999999999672,0.9935192326685044,0.9931841292419726,0.9931003533853398
3.609999999999967,0.9935715177061004,0.9932424311031341,0.9931601594523926
3.619999999999967,0.9936233289101224,0.9933001621213957,0.993219370424214
3.6299999999999666,0.9936746711589233,0.9933573286362548,0.9932779930055877
3.6399999999999664,0.9937255492737431,0.9934139369091665,0.9933360338180222
3.649999999999966,0.9937759680194767,0.9934699931245984,0.9933934994008787
3.659999999999966,0.9938259321054325,0.9935255033910673,0.9934503962124759
3.6699999999999657,0.9938754461860709,0.9935804737421602,0.9935067306311824
3.6799999999999655,0.9939245148617368,0.9936349101375359,0.9935625089564857
3.6899999999999653,0.9939731426793802,0.9936888184639208,0.9936177374100559
3.699999999999965,0.9940213341332627,0.9937422045360789,0.993672422136783
3.709999999999965,0.9940690936656585,0.99379507409778,0.9937265692058104
3.7199999999999647,0.9941164256675364,0.9938474328227389,0.9937801846115395
3.7299999999999645,0.9941633344792381,0.9938992863155559,0.9938332742746353
3.7399999999999642,0.9942098243911428,0.993950640112629,0.9938858440430005
3.749999999999964,0.9942558996443214,0.9940014996830638,0.9939378996927495
3.759999999999964,0.9943015644311839,0.9940518704295661,0.9939894469291616
3.7699999999999636,0.994346822896112,0.9941017576893182,0.9940404913876197
3.7799999999999634,0.9943916791360861,0.9941511667348495,0.9940910386345403
3.789999999999963,0.9944361372013006,0.9942001027748881,0.994141094168285
3.799999999999963,0.9944802010957681,0.9942485709551987,0.9941906634200564
3.8099999999999627,0.9945238747779221,0.99429657635942,0.9942397517547945
3.8199999999999625,0.9945671621612003,0.9943441240098752,0.9942883644720437
3.8299999999999623,0.9946100671146274,0.99439121886838,0.9943365068068182
3.839999999999962,0.9946525934633847,0.9944378658370364,0.9943841839304493
3.849999999999962,0.9946947449893709,0.9944840697590142,0.9944314009514249
3.8599999999999617,0.9947365254317599,0.9945298354193244,0.9944781629162156
3.8699999999999615,0.9947779384875435,0.9945751675455768,0.9945244748100851
3.8799999999999613,0.9948189878120693,0.9946200708087303,0.9945703415578955
3.889999999999961,0.994859677019574,0.9946645498238311,0.9946157680248955
3.899999999999961,0.994900009683699,0.9947086091507424,0.9946607590175033
3.9099999999999606,0.9949399893380132,0.9947522532948616,0.9947053192840737
3.9199999999999604,0.9949796194765114,0.994795486707824,0.9947494535156521
3.92999999999996,0.9950189035541197,0.9948383137882066,0.9947931663467284
3.93999999999996,0.9950578449871864,0.9948807388822116,0.9948364623559679
